wind_speed,temp,prs,hum,pow_out
4.69,11.04,895.0,91.6,7.794
6.915,10.68,894.0,96.33,25.646
6.362857,10.035714,894.0,97.507143,22.434667
6.678,9.72,894.0,98.08,22.702
6.436,10.07,894.0,98.51,19.543
6.072,10.04,894.0,98.9,15.728
6.238,9.71,894.0,99.34,18.102
5.537333,9.593333,894.0,99.646667,13.868
5.457,9.82,894.7,99.77,12.926
5.116,10.08,895.0,99.6,11.614
5.644,10.49,895.0,99.67,15.346
4.306,10.16,895.0,99.5,8.194
4.029,10.28,895.0,99.91,6.446
3.037333,10.02,895.0,100.0,2.801333
2.452,9.82,895.0,100.0,1.56
2.594,10.22,896.0,100.0,0.56
3.018,10.34,896.0,100.0,1.204
1.795,10.54,896.0,100.0,0.0
1.169,10.7,896.0,100.0,0.0
0.59,10.91,896.0,100.0,0.0
0.472,10.873333,896.0,100.0,0.0
0.928,11.0,896.0,100.0,0.0
1.834,11.03,896.0,96.67,0.0
1.632,11.01,896.0,96.61,0.0
0.796,11.0,896.0,97.1,0.0
0.834,11.05,896.0,99.1,0.0
0.939,10.81,895.3,99.47,0.0
1.334667,10.793333,895.0,99.646667,0.0
1.09,10.94,895.0,99.46,0.0
0.513,10.82,895.0,97.8,0.0
0.898,10.96,895.0,97.47,0.0
0.526,10.94,894.8,98.31,0.0
0.81,10.914286,894.0,98.66,0.0
0.91,10.926667,894.0,97.946667,0.0
0.735,11.01,894.0,98.54,0.0
0.988,11.03,893.8,97.37,0.0
1.224667,10.806667,893.0,96.533333,0.0
1.457,10.68,893.0,97.79,0.0
1.288,10.67,893.0,99.34,0.0
1.517333,10.78,893.0,99.46,0.0
0.912,10.84,893.0,97.88,0.0
0.797,11.02,892.8,97.14,0.0
0.719,11.34,892.0,97.52,0.0
0.213,11.64,893.0,93.48,0.0
0.363333,11.633333,893.0,95.166667,0.0
0.764,11.4,893.0,92.27,0.0
0.836,11.7,892.3,93.16,0.0
0.747333,11.346667,892.0,93.773333,0.0
0.526,11.74,892.0,95.64,0.0
0.826,11.44,892.0,96.16,0.0
0.875,11.18,892.0,95.98,0.0
0.576,11.48,892.0,95.0,0.0
0.783333,11.313333,892.0,92.033333,0.0
1.236,11.22,892.0,90.2,0.0
1.522,11.27,892.0,87.95,0.0
0.576,11.3,891.2,91.63,0.0
0.472,11.36,892.0,92.32,0.0
0.555,11.49,892.0,91.18,0.0
0.722,11.44,892.0,92.62,0.0
1.358,11.26,892.466667,95.013333,0.0
1.157,11.39,893.0,96.2,0.0
0.919,11.77,893.0,96.82,0.0
0.603,11.68,893.0,97.74,0.0
0.541333,11.646667,893.0,98.1,0.0
0.564,11.53,893.0,98.16,0.0
0.194,11.71,893.0,97.25,0.0
0.495,11.61,893.0,97.21,0.0
0.69,11.26,893.0,96.84,0.0
1.164,11.14,893.0,96.91,0.0
1.599333,11.233333,893.0,98.686667,0.0
1.802,11.46,893.0,99.56,0.0
1.163,11.31,893.0,100.0,0.0
1.851,10.98,893.0,100.0,0.0
1.622667,11.04,893.0,100.0,0.0
1.734,11.0,893.0,100.0,0.0
2.188,11.046667,893.0,100.0,0.0
2.541333,10.973333,893.0,100.0,0.0
2.895333,10.813333,893.0,99.953333,0.160667
2.352,10.766667,893.0,99.98,0.538
2.467333,10.74,892.533333,100.0,0.846
2.645333,10.753333,892.0,100.0,0.79
2.366667,10.606667,892.0,100.0,0.498667
1.984,10.78,892.0,100.0,0.0
2.424,10.74,892.0,100.0,0.0
2.647333,10.686667,892.0,100.0,0.086
2.203333,10.866667,892.0,100.0,0.0
2.387333,10.68,892.0,100.0,0.0
1.708,10.92,892.0,100.0,0.0
0.728667,11.426667,892.0,100.0,0.0
0.389333,11.7,892.0,100.0,0.0
1.396,11.366667,891.866667,100.0,0.0
1.445333,11.226667,891.0,100.0,0.0
1.907333,11.133333,891.0,100.0,0.0
0.865333,11.526667,891.0,100.0,0.0
0.566,11.653333,891.0,100.0,0.0
0.456667,11.34,891.0,100.0,0.0
0.830667,11.14,891.0,100.0,0.0
0.412667,11.4,891.0,100.0,0.0
0.37,11.566667,891.0,100.0,0.0
0.176667,11.48,891.0,100.0,0.0
0.600667,11.373333,891.0,100.0,0.0
1.296,11.02,891.0,100.0,0.0
0.798,11.12,891.0,100.0,0.0
0.414667,11.286667,891.0,100.0,0.0
0.348667,11.22,891.0,100.0,0.0
0.534667,11.24,891.0,100.0,0.0
0.686667,11.213333,891.0,100.0,0.0
0.438667,11.206667,891.0,100.0,0.0
0.434,11.513333,891.0,100.0,0.0
0.215333,11.686667,891.466667,100.0,0.0
0.280667,12.06,892.0,100.0,0.0
0.482667,12.213333,892.0,100.0,0.0
0.746,12.026667,892.0,100.0,0.0
0.781333,12.026667,892.0,100.0,0.0
0.986667,12.02,892.8,100.0,0.0
1.074,12.273333,893.0,99.96,0.0
1.570667,12.026667,893.0,98.846667,0.053571
1.734667,11.8,893.0,98.633333,0.032667
1.749333,11.66,893.0,97.6,0.020667
1.792,11.84,893.0,96.313333,0.0
1.702,12.206667,892.2,92.833333,0.0
1.903333,12.166667,892.466667,88.693333,0.162667
1.676667,12.246667,892.866667,88.573333,0.191333
1.694,12.213333,892.0,88.46,0.054667
1.510667,12.146667,892.0,88.4,0.223333
1.949333,11.986667,892.0,89.44,0.365333
2.065333,11.94,891.866667,89.96,0.412
1.640667,11.88,891.0,90.466667,0.0
1.691333,11.8,891.0,91.993333,0.0
1.974,11.826667,890.533333,91.1,0.0
2.152667,11.826667,890.0,90.54,0.0
2.05,11.74,890.0,90.546667,0.0
2.208,11.58,890.0,91.3,0.0
2.279333,11.586667,889.533333,91.693333,0.078667
1.898667,11.606667,889.0,91.193333,0.0
2.125333,11.713333,889.0,91.42,0.0
2.021333,11.846667,889.0,91.326667,0.0
1.553333,11.7,889.0,90.453333,0.0
1.272,11.746667,889.0,90.626667,0.0
1.487333,11.793333,889.0,90.34,0.0
0.816,11.88,889.0,89.386667,0.0
0.575333,11.893333,889.0,87.853333,0.0
0.622,11.96,889.0,88.946667,0.0
0.572667,11.993333,889.0,93.813333,0.0
0.572667,11.833333,888.2,94.786667,0.0
0.714667,11.84,888.0,95.373333,0.0
0.947333,11.606667,888.0,96.053333,0.0
1.339333,11.473333,888.0,96.42,0.0
0.986,11.566667,888.0,96.733333,0.0
0.849333,11.733333,888.0,95.826667,0.0
0.97,11.686667,888.0,95.5,0.0
0.596,11.72,888.0,96.76,0.0
0.494,11.8,888.8,96.346667,0.0
0.758,11.706667,889.0,94.94,0.0
1.142,11.466667,889.0,95.38,0.0
1.404,11.38,889.0,98.333333,0.0
1.48,11.333333,889.0,99.113333,0.0
1.944667,11.18,889.0,98.806667,0.0
2.062,11.08,889.0,98.646667,0.0
3.176667,10.853333,889.0,98.253333,0.412
2.271333,10.84,889.0,98.48,0.0
1.882,10.993333,889.0,98.586667,0.0
3.072,11.093333,889.8,98.12,0.202667
2.934,11.34,890.0,98.193333,0.812
2.602,11.353333,890.0,98.0,0.335333
2.108,11.42,890.0,98.16,0.0
2.034,11.266667,890.0,98.606667,0.0
2.011333,11.066667,890.0,98.713333,0.0
2.8,10.906667,889.333333,97.913333,0.0
3.932667,10.44,890.0,98.686667,3.192
4.242,10.486667,890.0,99.746667,5.086
4.338,10.453333,890.0,100.0,5.232
4.302667,10.606667,890.0,100.0,5.604667
4.441333,10.7,890.0,100.0,4.824
4.574,10.52,890.0,100.0,5.808
4.776,10.26,890.0,100.0,6.921333
5.082667,10.12,890.0,100.0,9.486667
5.471333,10.193333,890.0,100.0,14.257333
5.79,10.193333,890.0,100.0,16.662667
5.679333,10.246667,889.533333,100.0,13.296
5.75,10.093333,889.0,100.0,13.140667
5.618,9.893333,889.0,100.0,13.873333
5.638667,9.646667,889.0,100.0,14.122667
6.171333,9.686667,889.0,100.0,17.78
6.605333,9.813333,889.0,100.0,21.025333
6.643333,9.766667,889.0,100.0,23.003333
6.098667,9.853333,889.0,100.0,18.614667
6.065333,9.853333,889.0,100.0,17.845333
6.190667,9.82,889.0,100.0,19.586
6.410667,9.673333,889.0,100.0,21.420667
6.651333,9.626667,889.0,100.0,24.490667
6.511333,9.533333,889.0,100.0,22.707333
6.065333,9.586667,889.0,100.0,18.758
5.741333,9.593333,889.0,100.0,15.733333
5.962667,9.546667,889.0,100.0,18.802
6.114,9.52,889.0,100.0,20.06
6.115333,9.486667,889.0,100.0,18.176667
6.142667,9.473333,889.0,100.0,18.504
5.809333,9.48,889.0,100.0,15.952
5.818667,9.546667,889.0,100.0,14.994
5.910667,9.533333,889.0,100.0,16.270667
6.046667,9.433333,889.0,100.0,17.744667
5.774667,9.406667,889.0,100.0,15.426
5.358,9.406667,889.0,100.0,12.428
5.555333,9.573333,889.133333,100.0,13.214
5.442,9.673333,890.0,100.0,12.646667
5.139333,10.1,890.133333,100.0,11.364
4.965333,10.2,891.0,100.0,10.7
4.912,10.066667,891.0,100.0,10.594667
5.434,10.52,891.0,100.0,10.360667
5.177333,11.093333,891.133333,99.773333,9.616667
5.344667,11.393333,892.0,94.24,8.776
4.319333,11.7,892.0,85.8,5.430667
4.100667,11.793333,892.466667,86.713333,4.236
3.881333,11.873333,892.866667,87.046667,3.824
3.72,12.086667,892.0,87.626667,2.774
2.856667,12.46,892.0,87.14,0.898667
1.875333,12.64,892.0,84.713333,0.0
2.159333,13.173333,892.0,81.513333,0.0
2.909333,13.106667,892.0,82.066667,0.443333
3.766,13.053333,892.0,80.842667,1.911333
3.842667,13.186667,892.0,77.370667,2.621333
3.82,13.553333,892.0,74.098,2.456667
3.246667,13.78,892.0,71.201333,1.338667
3.47,13.806667,892.0,71.731333,1.716
3.324667,13.96,892.0,69.082667,1.168667
2.735333,14.166667,891.2,67.701333,0.0
1.700667,14.6,891.0,64.362667,0.0
1.568,14.746667,891.0,63.554667,0.0
1.8,14.553333,891.0,63.983333,0.0
1.087333,14.94,890.2,63.312,0.0
0.508,15.666667,890.0,59.313333,0.0
0.657333,16.013333,890.0,47.964,0.0
1.392,15.993333,890.466667,41.354,0.0
1.928,15.293333,891.0,48.753333,0.0
1.952667,15.186667,891.0,56.091333,0.0
1.586,15.133333,890.2,59.440667,0.0
1.510667,15.226667,890.466667,61.608667,0.0
1.606,15.08,890.866667,62.504667,0.0
1.870667,14.786667,890.466667,63.538667,0.0
2.218667,14.62,890.2,67.388,0.0
2.161333,14.486667,890.0,70.943333,0.0
2.282,14.34,890.0,70.718667,0.0
2.310667,14.266667,890.0,71.026,0.0
2.314667,14.193333,890.0,72.146667,0.0
2.535333,14.093333,890.0,73.212667,0.0
2.550667,13.986667,890.0,75.742,0.238667
2.696667,13.8,890.0,77.997333,0.578
2.547333,13.706667,890.8,80.642,0.618
2.258,13.76,891.0,81.686667,0.253333
2.114667,13.813333,891.0,82.2,0.078
2.431333,13.8,891.0,80.704,0.0
2.084,13.706667,891.133333,80.812667,0.0
2.455333,13.646667,892.0,81.38,0.370667
2.739333,13.593333,892.0,82.546667,1.207333
2.734,13.44,892.0,84.1,2.192667
2.632667,13.22,892.0,85.006667,1.628
2.454667,13.253333,892.0,84.6,1.012667
2.942667,13.033333,892.8,83.38,1.849333
3.428,13.046667,893.0,84.166667,3.772667
3.606667,13.053333,893.0,86.613333,5.007333
3.582667,12.846667,893.0,88.5,4.67
3.797333,12.68,893.0,89.78,4.514
3.519333,12.7,893.0,90.22,3.992667
2.568,12.993333,893.0,90.693333,1.341333
3.09,13.186667,893.0,90.04,2.091333
3.914,13.36,893.133333,90.78,5.298
3.902667,13.326667,894.0,91.42,5.18
3.555333,13.206667,894.0,92.546667,3.598
3.368667,13.053333,894.0,92.98,3.098667
3.451333,13.006667,894.0,93.053333,3.400667
3.540667,13.086667,894.0,93.44,3.784
4.204,13.126667,894.0,93.42,6.834667
4.436667,13.193333,894.0,93.52,8.284667
4.364,12.84,893.866667,93.826667,10.002
4.466667,12.46,893.0,94.16,11.171333
4.888667,12.32,893.0,94.2,14.688
5.484667,12.486667,893.0,94.053333,20.440667
6.23,12.273333,893.0,94.78,26.552
6.702667,12.153333,893.0,96.186667,33.305333
6.700667,12.32,893.0,96.753333,36.293333
6.300667,12.273333,893.0,97.433333,37.188
5.897333,12.34,893.0,97.88,35.242
6.031333,12.52,893.0,97.853333,34.717333
5.889333,12.566667,893.0,97.386667,35.437333
6.013333,12.546667,893.0,94.986667,35.323333
6.175333,12.74,893.0,91.88,32.292
6.619333,12.933333,893.0,89.213333,33.564
7.504,13.06,893.0,87.526667,40.425333
8.197333,12.92,893.0,85.973333,45.698667
8.193333,12.853333,893.8,85.02,48.452
8.2,12.706667,894.0,85.14,51.848
7.692,12.593333,894.0,86.553333,50.312
7.744667,12.36,894.0,86.306667,48.538667
7.385333,12.286667,894.0,82.486667,48.478
7.2,12.22,894.0,81.406667,47.222667
7.284,12.306667,894.0,80.006667,45.91
7.292667,12.293333,894.0,79.114667,44.709333
6.839333,12.233333,894.133333,76.932667,41.282
7.043333,12.413333,895.0,74.585333,42.988667
7.183333,12.406667,895.0,73.936,45.018667
7.426,12.273333,895.0,72.981333,45.836667
6.92,12.446667,895.8,71.347333,42.483333
6.656,12.593333,896.466667,64.442667,40.563333
6.754667,12.913333,897.0,58.184,39.490667
7.251333,13.0,897.466667,53.550667,40.399333
7.164667,13.08,898.0,51.099333,39.147333
7.426667,13.34,898.466667,48.295333,37.371333
7.43,13.533333,898.866667,46.118667,37.548667
7.622667,13.693333,898.0,44.929333,38.006667
6.892,13.92,898.0,44.532667000000004,34.016667
5.718667,14.326667,898.0,43.465333,22.766667
5.526667,14.413333,898.0,43.015333,16.388667
5.183333,14.673333,898.0,43.188,13.644
4.777333,14.946667,897.866667,42.206,10.006667
4.118667,15.306667,897.0,41.111333,8.114667
3.846667,15.613333,897.0,40.141333,6.892667
4.076667,15.76,897.0,39.114667,7.680667
3.834667,16.006667,897.0,36.548,6.536667
3.633333,16.28,897.0,36.179333,3.814
3.571333,16.633333,897.0,35.306667,3.512667
3.330667,16.866667,897.0,34.087333,3.081333
3.301333,17.253333,897.0,33.054,2.192667
2.786667,17.22,897.0,32.874,1.176
3.236667,17.4,896.2,31.834,1.189333
2.666,17.64,896.0,31.426667,0.156
2.786667,17.88,896.0,30.812,0.0
2.469333,18.246667,896.0,31.545333,0.0
2.388,18.486667,896.0,31.372,0.0
2.166667,18.76,896.0,31.278667,0.0
1.808667,19.12,896.0,31.002,0.0
1.283333,18.92,896.0,30.054,0.0
0.948,18.873333,895.2,28.140667,0.0
0.794,19.28,895.0,29.86,0.0
1.280667,18.706667,895.0,32.176,0.0
1.753333,18.206667,895.0,36.468,0.0
1.972667,17.82,894.2,40.810667,0.0
1.466,17.713333,894.0,41.653333,0.0
1.354,17.453333,894.0,40.538,0.0
1.386667,17.366667,894.0,40.341333,0.0
1.432667,17.266667,894.0,40.086,0.0
1.428,17.246667,894.0,39.376,0.0
1.454,17.22,894.0,39.030667,0.0
1.517333,17.166667,894.0,38.883333,0.0
1.478,17.066667,894.0,39.338667,0.0
1.118,16.973333,894.0,39.498,0.0
1.070667,16.96,894.0,39.502667,0.0
0.972,16.933333,894.466667,40.966,0.0
1.226,16.833333,895.0,42.063333,0.0
1.333333,16.866667,895.0,43.251333,0.0
1.036667,16.76,895.0,44.516667,0.0
1.014,16.173333,895.0,48.742,0.0
2.318,15.66,895.0,51.072,0.0
2.589333,15.426667,895.0,48.948,0.282
2.36,15.36,895.0,48.314667,0.344
2.672,15.14,895.0,48.78,0.77
2.602,14.926667,895.0,49.852667,1.313333
2.726,14.86,895.0,51.365333,1.43
2.634,14.766667,895.133333,53.196,1.208667
2.510667,14.673333,896.0,55.612667,1.254
2.358,14.633333,896.0,57.051333,0.176667
2.397333,14.6,896.0,58.110667,0.0
2.42,14.573333,896.0,59.747333,0.0
2.17,14.51,896.0,62.69,0.0
2.651,14.39,896.0,64.278,0.0
2.488,14.3,896.0,63.124,0.072
2.411,14.41,896.0,59.398,0.0
1.647,14.46,896.0,59.837,0.0
1.458,14.46,895.6,63.118,0.0
1.067,14.21,895.0,63.181,0.0
1.079,14.28,895.0,65.664,0.0
1.723333,13.733333,895.0,67.15,0.0
2.44,13.24,895.0,68.24,0.0
2.194,13.34,895.0,67.879,0.293
2.516,13.26,895.0,69.574,0.658
3.094,13.18,895.0,69.352,1.374
3.002,12.88,895.0,69.488,1.658
3.122,12.7,895.0,69.242,1.68
3.504444,12.566667,895.0,68.133333,2.799
3.708,12.7,895.0,70.098,3.15
3.68,12.846667,895.0,72.569333,2.988
3.564,12.7,895.0,72.08,2.524
4.248889,12.522222,895.0,72.973333,5.917
4.582,12.21,894.8,77.028,6.749
4.688,12.27,894.0,79.77,7.629
4.673,12.16,894.0,81.34,7.449
5.724,12.13,894.0,82.28,11.624
6.192,11.04,894.0,85.733333,17.081333
6.262,10.98,894.4,87.38,18.75
6.005,10.23,895.0,86.1,20.365
6.045,10.46,895.0,81.33,20.677
6.266,10.113333,895.0,81.12,24.664
6.818,10.26,895.0,81.4,28.124
6.608,10.53,895.0,83.84,24.314
6.148,10.32,895.0,83.61,22.993
6.225,10.65,895.0,82.1,22.317
6.515,10.81,895.7,80.748,22.885
6.062,10.77,896.2,75.236,19.478
6.358,10.72,897.0,74.494,20.58
6.975,10.93,897.2,70.281,24.589
6.945,11.03,898.0,70.311,25.009
5.751,11.17,898.0,69.815,17.684
5.422,11.61,898.7,65.589,13.308
5.003,12.14,899.0,66.107,9.984
4.872,12.59,899.0,65.225,8.295
4.835,12.807143,899.0,65.219286,7.941333
4.368,13.246667,899.0,62.637333,6.002
3.968,13.64,899.0,60.346,4.002
3.536,14.18,899.0,56.546,2.772
2.217,14.88,899.0,51.535,1.435
2.368,15.22,899.0,52.742,0.304
2.116,16.02,898.8,52.023,0.0
1.92,16.58,898.0,50.849,0.0
1.059,17.35,898.0,47.972,0.0
0.797,18.05,898.0,47.713,0.0
1.447,18.19,898.0,45.69,0.0
2.117,18.37,898.0,43.913,0.0
1.748,17.953333,898.0,45.889333,0.0
2.260667,17.78,898.0,50.424667,0.0
2.112,17.9,898.0,51.532,0.0
2.15,17.9,897.6,50.24,0.0
2.144,18.14,897.0,47.45,0.0
2.155,18.17,897.0,46.369,0.156
2.016,18.14,897.0,42.766,0.066667
2.024,18.41,897.0,39.865,0.171
1.789,18.36,897.0,39.335,0.037
2.159,18.44,897.0,40.681,0.162
2.28,18.28,897.0,41.065,0.33
2.347,18.23,897.0,42.922,1.003
2.341,18.2,896.0,44.9,1.614
1.798,18.1,896.0,46.724,1.792
1.821333,17.953333,896.0,49.291333,0.808
1.900667,17.866667,896.0,50.437333,0.778667
2.098667,17.7,895.533333,51.872,1.212667
2.267333,17.553333,895.0,53.223333,2.234667
2.018,17.52,895.0,53.81,2.228
2.08,17.42,895.0,53.42,2.324
2.021,17.42,895.0,52.44,1.781
2.371,17.37,895.0,52.286,2.014
2.48,17.25,895.0,52.469,2.406
2.587,17.1,895.0,51.72,1.838
2.355333,17.113333,895.466667,51.506,1.736667
2.027333,17.113333,896.0,52.586,1.755333
2.28,17.02,896.0,53.338,1.61
1.935,16.81,896.0,54.584,1.341
1.813,16.7,896.0,55.414,0.521
2.259,16.53,896.0,54.328,0.722
2.729,16.4,896.0,54.961,0.969
2.642,16.293333,896.0,56.183333,1.293333
2.472667,16.026667,896.0,58.25,0.467333
2.638889,15.833333,896.666667,60.264444,0.186
2.382,15.67,897.0,61.582,0.0
2.169,15.68,897.0,61.531,0.0
1.946,15.48,897.0,62.375,0.0
1.892,15.4,897.0,63.888,0.0
1.8,15.37,897.0,64.35,0.0
1.758,15.266667,897.0,65.334,0.0
1.848,15.18,897.0,65.79,0.0
1.178,15.11,897.0,66.284,0.0
1.156,15.22,897.0,67.02,0.0
0.66,15.35,897.0,71.03,0.0
0.61,15.4,897.0,72.011,0.0
1.629,15.04,897.0,72.737,0.0
2.406,14.746667,897.0,73.266,0.0
2.952,14.68,897.0,73.702,0.608
2.746,14.53,897.0,74.671,1.505
3.096429,14.55,897.0,74.61,1.576667
4.004,14.32,897.0,74.678,3.528
4.028889,14.233333,897.0,75.496667,4.806
4.237,13.78,896.0,75.838,6.218
4.253,13.5,896.0,76.435,7.21
3.938,13.2,896.0,77.3,5.718
4.018,13.453333,896.0,76.786,6.425333
3.84,13.4,896.0,75.562,7.38
4.926,13.28,896.0,77.911,10.49
5.094,13.43,896.0,78.984,10.785
5.166667,13.466667,896.0,79.714667,11.427333
5.130667,12.993333,896.0,81.3,12.157333
5.338,12.76,895.6,81.44,13.5
5.902,12.49,895.0,81.84,18.815
6.035,12.34,895.0,84.54,18.154
5.893,12.37,895.0,84.07,17.034
5.866,12.44,895.0,83.32,16.32
5.941,12.24,895.0,85.87,16.442
5.865,12.46,895.0,87.91,16.273
5.783,12.41,895.0,85.61,15.316
5.884,12.5,895.8,85.146667,15.294
6.38,12.84,896.0,86.08,16.774
5.082,12.73,896.0,88.9,12.026
5.19,12.76,896.0,89.31,10.026
4.783,12.87,896.0,88.13,9.101
5.172,12.606667,897.0,83.713333,12.068
5.586,12.6,897.0,82.06,14.06
6.1,12.455556,897.0,80.544444,17.023
6.065,12.34,897.7,82.39,18.037
5.991,11.88,898.0,81.286,18.903
6.384,12.43,898.0,79.08,20.541
6.47,12.25,898.0,78.418,21.547
6.511,12.16,898.7,77.843,21.267
6.689,12.62,899.0,75.615,21.238
7.017,13.26,899.0,74.57,21.986
6.332,13.22,899.0,72.31,17.613333
5.87,13.313333,899.0,71.142667,14.676
5.386667,13.573333,899.0,69.519333,10.959333
4.698,13.74,899.0,67.324,7.256
4.362,14.08,899.0,65.414,5.298
2.967778,14.333333,899.0,63.6,1.106
2.426,14.56,899.0,64.637,0.0
2.17,15.05,899.0,67.57,0.0
2.145,15.17,899.0,64.773,0.0
2.064,15.21,899.0,64.057,0.0
1.72,15.04,898.0,63.222,0.0
1.631,15.08,898.0,61.693,0.0
1.475,15.13,898.0,61.035,0.0
1.304,15.026667,897.866667,61.985333,0.0
1.68,15.12,897.0,61.798667,0.0
1.672,15.5,897.0,60.896,0.0
1.386,15.7,897.0,57.418,0.0
0.539,16.11,897.0,56.65,0.0
0.61,17.01,897.0,53.66,0.0
0.432,17.54,897.0,49.798,0.0
1.248,17.78,897.0,45.872,0.0
0.992,17.67,897.0,53.597,0.0
1.252,17.65,897.0,56.635,0.0
0.72,18.05,897.0,59.143,0.0
0.792,18.28,897.8,61.686,0.0
0.597,18.5,897.7,61.099,0.0
0.502,18.13,897.0,64.797,0.0
0.752,17.66,897.0,66.242,0.0
1.273,16.49,896.8,66.422,0.0
1.226667,16.233333,896.666667,69.972,0.0
0.93,16.393333,896.0,72.517333,0.0
0.729333,16.46,896.0,72.912667,0.0
0.812,16.42,896.0,71.722,0.0
0.552,16.46,896.0,68.902,0.0
0.471,16.56,896.0,69.234,0.0
0.536,16.37,896.7,70.453,0.0
1.493,15.6,897.0,73.218,0.0
1.432,15.47,897.0,73.96,0.0
3.182,15.07,897.0,74.366,1.291
3.747,15.07,897.0,74.89,3.249
3.598667,15.06,897.0,73.680667,2.366667
3.674667,15.033333,897.0,73.793333,3.413333
4.276,14.74,897.0,74.916,4.716
2.014,16.0,897.0,73.428,0.0
1.128,15.57,897.0,70.772,0.0
2.063,15.6,897.0,73.1,0.0
3.602,15.09,897.0,74.951,1.152
4.209,14.59,897.0,79.416,4.702
4.152,14.81,897.0,82.81,4.586
4.434,14.97,897.0,83.47,4.979
4.418,14.93,897.0,82.84,4.994
4.487333,14.853333,897.0,82.553333,5.614667
4.480667,14.88,897.0,81.833333,4.984667
4.302,14.9,897.0,81.44,4.364
3.689,15.01,897.0,80.666,2.725
3.166,14.88,897.0,80.8,2.477
3.174,14.6,896.0,81.26,2.566
3.232222,14.522222,896.0,84.188889,2.244
3.168,14.48,896.0,85.34,2.337
3.646667,14.526667,896.0,85.666667,3.181333
3.761,14.2,896.0,86.04,3.941
3.208,14.26,895.3,86.98,3.281
3.068667,14.26,895.0,88.846667,2.852
3.154,14.24,895.0,90.22,2.168
2.693,13.82,895.0,89.76,1.869
2.69,13.64,895.0,91.24,1.774
2.082,13.06,895.0,92.6,0.622
1.958,13.06,895.0,92.46,0.0
2.474,12.98,895.0,91.67,0.636
3.018,12.92,895.0,92.36,2.162
3.021,12.79,894.0,91.94,1.515
2.625333,13.046667,894.0,91.273333,0.862
2.18,12.8,894.0,91.12,0.51
2.203,12.45,894.0,92.49,0.866
2.64,12.06,894.0,93.76,1.462
2.519,11.99,894.0,93.4,1.424
2.802,11.76,894.0,93.93,1.149
3.438,11.666667,894.0,94.32,2.497333
3.606,11.66,894.0,94.68,2.984
3.483,11.61,894.0,93.94,3.306
4.039,11.48,894.0,93.88,4.225
3.897,11.13,894.0,93.73,4.227
3.481429,11.557143,894.0,93.85,3.087857
3.104,11.28,894.0,93.7,3.318
2.846,11.8,894.0,93.21,1.093
3.453,11.38,894.0,92.26,2.911
3.576,11.46,894.2,91.18,3.377
3.066,11.74,895.0,90.32,2.761
2.97,11.646667,895.0,91.34,2.657333
2.736667,11.686667,895.8,88.986667,1.474667
2.226667,12.153333,896.0,87.893333,0.362667
2.166,12.146667,896.0,86.726667,0.431333
2.51,11.8,896.0,85.44,0.722
1.743,13.3,897.0,84.83,0.0
1.342,13.92,897.0,83.13,0.0
1.642,13.65,897.0,81.02,0.0
1.007,14.91,897.0,79.643,0.0
0.527,15.52,897.0,74.82,0.0
0.777,15.5,896.0,70.59,0.0
1.39,15.54,896.0,69.616,0.0
1.606,15.52,896.0,70.06,0.0
1.796,15.47,896.0,67.2,0.0
2.0,15.54,896.0,69.713,0.141
2.291,15.59,896.0,68.816,0.913
2.49,15.86,896.0,67.326,1.474
2.817,15.74,896.0,63.658,3.139
3.37,15.83,895.0,63.646,4.237
2.843333,16.033333,895.0,65.814,4.142667
2.764,16.366667,895.0,66.938667,3.971333
2.758,16.62,895.0,67.142667,4.409333
2.557333,16.893333,895.0,67.014667,4.044
2.430667,16.946667,895.0,67.101333,4.084667
2.454,17.04,895.0,66.65,4.356
2.838,17.09,894.3,66.973,5.049
2.929333,16.686667,894.0,68.084667,5.358
2.309333,16.44,894.0,71.838,4.069333
1.929333,16.513333,894.0,73.46,2.36
1.726667,16.544444,893.333333,73.144444,2.106
1.784,16.57,893.0,73.564,2.409
2.524,16.65,893.0,74.161,2.903
3.126,16.6,893.0,73.606,4.053
2.55,16.49,893.0,73.22,5.576
3.26,16.37,893.0,73.484,7.14
3.579,16.21,893.0,73.947,9.691
3.762,16.19,893.0,74.778,11.347
3.873,16.18,893.0,75.132,12.138
3.971,16.11,893.0,74.91,11.029
3.847,16.16,893.0,75.291,9.99
3.525,16.23,893.0,75.77,8.123
3.283,16.19,893.0,75.92,7.263
3.407,16.12,893.0,76.323,7.853
3.308667,16.08,893.0,76.646667,7.002
3.220667,16.0,893.466667,77.092,7.138
3.406667,15.9,894.0,77.805333,6.718667
3.16,15.933333,894.0,78.337333,7.267333
2.918,15.76,894.0,78.408,7.39
2.884,15.76,894.0,79.578,5.908
3.353,15.6,894.0,79.604,7.73
3.555,15.64,894.0,79.424,7.138
3.977,15.63,894.0,79.458,9.123
4.202,15.56,894.0,80.19,9.408
4.23,15.6,894.0,79.902,10.315
3.654,15.49,894.0,81.17,8.207
3.697,15.34,894.0,81.29,6.519
3.617,15.07,894.0,82.47,4.962
3.286,15.04,894.0,83.586667,3.704667
2.953333,15.033333,894.0,83.846667,3.652667
2.946,15.04,894.0,83.94,4.702
2.974,14.98,894.0,84.68,5.706
3.242222,15.0,894.0,85.355556,6.291
2.949,14.93,894.0,86.3,5.767
3.374,14.6,894.0,86.776923,5.914
3.68,14.51,894.0,87.4,5.761
3.566,14.39,894.0,86.8,5.286
3.23,14.45,893.0,86.62,5.519
